symbol,fractionable
UBMRF,False
HNKLY,False
YRCCF,False
PIFFY,False
ASAPF,False
DFTC,False
VTXB,False
CEGMF,False
FRBMF,False
DPZUF,False
JADG,False
FUSYF,False
APPZ,False
PPAL,False
SKSUF,False
DEIPY,False
COIHY,False
OKEPF,False
CSPCY,False
ILPMF,False
CURYY,False
PFWIQ,False
WRTBF,False
MNKA,False
CXBTF,False
STSGF,False
SEMHF,False
NSNHF,False
PFBX,False
VICT,False
CRYIF,False
CMAUF,False
ADYX,False
BOTRF,False
ELALY,False
JAMN,False
OHMGF,False
SCBFF,False
TKYMY,False
FRFAF,False
KLRGF,False
MNMB,False
FBPRP,False
FBIP,False
RYGYF,False
RSJRS,False
RTLGF,False
MCELQ,False
ALSMY,False
EEEP,False
TSNLF,False
BVILF,False
OWPC,False
TRTPF,False
RVVFS,False
ESFS,False
WJRYY,False
GDTRF,False
NNOCF,False
IRLTF,False
OVIT,False
ACBCQ,False
MCPH,False
OCIVF,False
IMSXF,False
ZPTAF,False
CHUEF,False
PGLDF,False
SCNLF,False
HWAUF,False
ROYTL,False
LDEGS,False
HSRMF,False
SVTPF,False
NLBS,False
AWCMF,False
UGAZF,False
ISZXF,False
GHYCF,False
SDNVY,False
PMMDF,False
DVSPF,False
IMYSF,False
RTARF,False
RLLMF,False
CSRNF,False
EATR,False
RCVIS,False
SSST,False
NRJGF,False
AAIGF,False
WHYRF,False
VIDE,False
MTGOF,False
FLXP,False
LICT,False
CEBUF,False
RTOBF,False
SGLJF,False
KIKOY,False
STMRF,False
ENAFF,False
FRCH,False
SHLDQ,False
BLVDF,False
LMGR,False
NOXL,False
SHIEF,False
FDVWF,False
ZLDPF,False
LLND,False
RAIFF,False
AAGRY,False
WSDMF,False
GSISF,False
MPVR,False
NAUBF,False
CIMEF,False
ALIZF,False
BCSO,False
FGWLF,False
ETST,False
LLLI,False
ADYYF,False
ISEXF,False
SQCC,False
SRBZF,False
VOYJF,False
BRKWF,False
BATMF,False
NINOF,False
FNMAJ,False
NNKEF,False
DNDT,False
THUPY,False
PRLPQ,False
HMRRF,False
DDCCF,False
MNHVF,False
LZGI,False
SSGBF,False
ENEAY,False
MNGGF,False
AUSDF,False
DJTGF,False
NFONF,False
ECMLF,False
UPOIF,False
CVUEF,False
CODAF,False
CRSB,False
CPWIF,False
MDCLF,False
QSEP,False
GDET,False
QOIL,False
ZKBHF,False
LYXOF,False
LESAF,False
SCNA,False
FPOCF,False
MKSEF,False
PDNLB,False
NRRWF,False
SCYYF,False
ETCMY,False
SUJAF,False
ENGIY,False
HLTOF,False
ANZFF,False
NEMTF,False
ZRDZF,False
CFNB,False
SAEC,False
AOTVF,False
BHLL,False
SDXEF,False
NRWRF,False
CDEFF,False
KAHL,False
FDVA,False
FASDF,False
MAWHF,False
MDNDF,False
BRANF,False
MAPGF,False
FDHC,False
ISFLF,False
CBSC,False
UCIX,False
ZIPL,False
NWFAF,False
ELNRF,False
FNMAP,False
GLAIF,False
CLPBF,False
DNIYY,False
PHSE,False
VNGDF,False
NIFCY,False
CNVVF,False
SRRPF,False
FGNV,False
LYSFF,False
TUFUF,False
BZLYF,False
OBDP,False
MAXSF,False
ADBKF,False
PTCHF,False
KOJAF,False
JNDOF,False
EXXBF,False
PWCDF,False
DSCSY,False
HENGY,False
CALRF,False
KITAF,False
SGHHF,False
FLMCF,False
IIXFF,False
CLLEF,False
UNQL,False
FSLUF,False
PSZKF,False
BNKL,False
CPWY,False
SPXXF,False
AEXFF,False
CAULF,False
CIADF,False
JSEJF,False
ICPFF,False
LTHHF,False
UNSS,False
HTWSF,False
CLRPF,False
BOTH,False
NCAUF,False
GBLHF,False
LQLY,False
HSHL,False
ABCFF,False
GPOVF,False
GAXYQ,False
VVCHF,False
HNSDF,False
IXLDF,False
BULT,False
PYTCF,False
JIAXF,False
CIXPF,False
AHOTF,False
NIOIF,False
SGSOY,False
ORSX,False
ZMTBY,False
CMTV,False
DNOPY,False
WNRC,False
HNWDF,False
JCYCF,False
PRTT,False
PGZFF,False
MRCBF,False
NNDNF,False
MNXXF,False
BRKCF,False
FTRHF,False
FOFA,False
EVSP,False
MXLLF,False
BAIDF,False
SWZCF,False
WBRBY,False
CHND,False
TCOR,False
AGGZF,False
TDHOY,False
SMUPF,False
NCRRP,False
HOCPF,False
FMEQF,False
POGHF,False
GSIH,False
PTOI,False
KBDCY,False
BSKZF,False
ITNF,False
LBAS,False
TMMI,False
SBAY,False
EUTLF,False
HLHLY,False
BDRPF,False
BELR,False
SPONF,False
DIAH,False
ESHDF,False
ODERF,False
TBLMF,False
SOTDF,False
REAMS,False
ONTTF,False
GBEN,False
MCRAA,False
NRXXY,False
CNGO,False
AGPL,False
VGGOF,False
BKPTY,False
SKLTY,False
PHIL,False
VETOF,False
RTIOF,False
JPFAF,False
WWDH,False
DKGR,False
RNWB,False
TKGSF,False
MMTMF,False
RLHPF,False
GBMS,False
JPEIF,False
TIKRF,False
NTUR,False
AGIN,False
NDBKF,False
CJNHF,False
GLRI,False
YUMFF,False
PNOCF,False
EFIR,False
ARNI,False
EMAX,False
WPUR,False
THMG,False
MEOAF,False
ISQMF,False
CRTHF,False
PRMNF,False
BKLPF,False
EELFF,False
HNHIF,False
JNSH,False
SAYFF,False
RNBI,False
MCARY,False
MIOFF,False
BLLB,False
ASROF,False
RSMAS,False
KICK,False
ISHM,False
BCCMY,False
VITOF,False
ISVSF,False
LVVR,False
BKISF,False
BOSSY,False
SDIPF,False
TWOS,False
MJLB,False
PTTL,False
ACSYF,False
BVSFF,False
UEPCO,False
JCGIF,False
KWGPF,False
FSTTF,False
DPUI,False
CKDXF,False
FRCOY,False
REOP,False
EBOSF,False
DKSC,False
GRWWF,False
SIUDF,False
ASLM,False
IDVV,False
OCUTF,False
ZNKKY,False
AIFLY,False
GCLL,False
NRXCF,False
SPTY,False
SUSTF,False
TJSS,False
GMETF,False
NTNOF,False
ZKBGF,False
NAHD,False
AMFC,False
CMIM,False
NMMRF,False
AUSI,False
CZASF,False
MROMF,False
BDWBY,False
LEHNQ,False
PRNAF,False
MCREF,False
ITVI,False
PINVF,False
MMIO,False
GSFI,False
CLRMF,False
HLLXF,False
CFTN,False
HHHEF,False
KLYCY,False
EDWZF,False
SAHRF,False
EOSS,False
DLGI,False
SUPCF,False
EOXFF,False
NWEAF,False
AILLM,False
TINLF,False
FOTB,False
CONC,False
ZEUCF,False
AGLXY,False
SRYB,False
OPTHF,False
MTSFY,False
JAJDF,False
CHBBY,False
MDRM,False
NNXPF,False
DPMAY,False
IRSHF,False
BCRD,False
NSANF,False
PCFBY,False
CNMMY,False
STLY,False
WINH,False
FFNTF,False
PKIN,False
VOSSF,False
ICTY,False
GNZUY,False
TOPZ,False
SRGHY,False
BPPPF,False
SLPA,False
HTSUF,False
CYBA,False
NMTT,False
BVERS,False
BAOB,False
PEGIY,False
LTTGF,False
NBMLF,False
PKCOY,False
PBKOF,False
FLRAF,False
BOMXF,False
PWQQF,False
FHLD,False
TAIPY,False
DNDEF,False
XFABF,False
GMVHF,False
NIHK,False
NTDOF,False
GOGR,False
GITH,False
BCMRF,False
NMOC,False
RICFY,False
CTUY,False
GPTRF,False
ITLK,False
SWGHF,False
RSLBF,False
VIGLF,False
FMXVF,False
SEKEY,False
OPNDF,False
DCHIY,False
UNHLF,False
CAFS,False
TACI,False
KTERF,False
BLDNF,False
KYRNF,False
JSDA,False
GMXTF,False
IWRS,False
MANA,False
RHCO,False
ABSCF,False
WTRNF,False
FFTTF,False
DLVHF,False
VWSYF,False
JDLGY,False
SBOEF,False
EHITF,False
HNIHY,False
SPLM,False
UNRIF,False
TTNDF,False
SCBZ,False
CCHI,False
RSSZS,False
IVVVF,False
GRZZU,False
JBHHY,False
OXBDF,False
RSNUF,False
PIAC,False
CUGCF,False
CCGDF,False
ACMDY,False
GMYTF,False
RUBNF,False
OIGLF,False
PGUCY,False
TPTJF,False
COFSF,False
SGNI,False
LGRVF,False
OUTKY,False
LNVGF,False
AMBD,False
TKOI,False
IMSMF,False
MVCO,False
WMMVF,False
ALFNF,False
CTDN,False
SKAS,False
HDUP,False
SRHYY,False
CRFTF,False
RNRTF,False
BTBIF,False
LXXGQ,False
CPNFF,False
ADBMF,False
BRDCF,False
OKIEY,False
IBADF,False
ILIKF,False
BKKPF,False
LTMCF,False
ROYUY,False
WBQNL,False
SSMMF,False
KRNNF,False
FVPI,False
ARHKS,False
PSMMF,False
SOCGP,False
MSADF,False
GAEGF,False
BORT,False
MDRIQ,False
LDHUF,False
PMCUF,False
BTGOF,False
BILSU,False
MYIDF,False
LFER,False
LMGHF,False
SMAA,False
PTHRF,False
ANVI,False
ERRSF,False
BMXI,False
PLSH,False
IMCDY,False
YOOIF,False
CTPCF,False
QMEI,False
MBFJF,False
ANSNF,False
AGGFF,False
CTYMF,False
SSET,False
BECTY,False
ATNPQ,False
SWIOU,False
EWLL,False
EHGRF,False
SYYNY,False
AKOWF,False
LLDTF,False
CKISF,False
ZNCXF,False
BLKIF,False
FTGGF,False
KEPPF,False
ARZGF,False
AIGI,False
CNSUF,False
CRSQ,False
MSIU,False
GIVSY,False
WECFF,False
ENETF,False
TTRAF,False
HLFN,False
LYPHF,False
TSHMY,False
SSGGF,False
LIFZF,False
EVIO,False
SBDG,False
IGSC,False
SCZMF,False
GDSI,False
OCPNF,False
EWOOF,False
EDVMF,False
SPHM,False
RARPS,False
CLVLF,False
EZOO,False
ACSAF,False
TRRI,False
LQWC,False
TMNSF,False
AGGG,False
BKIMF,False
BRCOF,False
QUILF,False
OUKPY,False
PAEKY,False
HBRM,False
WISSF,False
EONXF,False
QKLS,False
RSADS,False
NKOKF,False
NGTF,False
NEWEN,False
TEZNY,False
CLLDY,False
NHCMF,False
SNLM,False
STUUF,False
AWRS,False
SSTT,False
FXRVF,False
FTDL,False
SRBEF,False
LGYRF,False
AIBGY,False
CIERF,False
BONL,False
CPNNF,False
BPCGY,False
GRPTY,False
RJFKS,False
CHMMF,False
PSKRY,False
FTRSF,False
BTSNY,False
HHSSF,False
ICBT,False
HOTF,False
VSSPY,False
TRJNF,False
USNL,False
SCCAF,False
BIOAF,False
SRAWY,False
AFOVF,False
EDNMF,False
HRVFF,False
AGQPF,False
TPSRF,False
IBGR,False
BKKCF,False
IIJIF,False
LTSL,False
DIPGY,False
IAALF,False
LIFX,False
VLAI,False
RAFX,False
FMOCF,False
SEBYF,False
HESV,False
SBAGY,False
DTCO,False
SFDPF,False
VCLD,False
GBLBY,False
TRWKF,False
RVVTF,False
ENBGF,False
VNMHF,False
FORFF,False
WVMDF,False
IVBIY,False
HBCGF,False
AMANF,False
IZCFF,False
ISHFF,False
WLLSF,False
SYUP,False
SILDF,False
TVER,False
HWARF,False
PTITF,False
FCMGF,False
IMSBF,False
IMTV,False
ROXIF,False
KUKAY,False
STHHF,False
EUSHY,False
TGHI,False
CIBY,False
BKCYF,False
SOLBF,False
RWFRF,False
DITTF,False
QBIO,False
ENDTF,False
GSLLF,False
PMDP,False
SITKF,False
PLFF,False
SBUM,False
CPPBY,False
PVRS,False
SENEM,False
APRDP,False
SBNC,False
KHDHF,False
ENMHF,False
SUME,False
HLGVF,False
MAIFF,False
VNRGF,False
REMI,False
AIBT,False
AGRUF,False
ALNPY,False
ACBD,False
DGNG,False
AMLTF,False
KSHTF,False
BMKDF,False
TGGDF,False
DMXCF,False
ATZAF,False
BRSI,False
LDSN,False
IFSPF,False
EXMT,False
GBXXY,False
ODMO,False
CAPP,False
IHHFF,False
FFLWF,False
WTXR,False
USNZY,False
OAKV,False
ESGI,False
SAGXF,False
IGREF,False
ADMV,False
INNX,False
SCTYQ,False
SNKOF,False
AUHEF,False
VNGCF,False
MEGH,False
IMXXF,False
CWYUF,False
OMRNF,False
AILQF,False
MFDB,False
JALC,False
STNDF,False
NRBT,False
CJETF,False
DCCPF,False
OTOW,False
IXEH,False
XCOMQ,False
STRYF,False
HOJI,False
BCND,False
EXSPF,False
LOQPF,False
VIVRF,False
CBGH,False
AACTF,False
DSAIF,False
OEZVY,False
IRSIF,False
SVTE,False
SMGKF,False
VDEKF,False
AHCCF,False
TSSNF,False
IMDXF,False
CPMD,False
FINMY,False
QMDT,False
RREO,False
BGSHF,False
CMSYF,False
RARNS,False
SEOTF,False
ICAGY,False
FPLSF,False
XTTXF,False
ZTSTF,False
ISRJF,False
CLMPF,False
IWAL,False
ISTXF,False
SSEZF,False
MERR,False
VONI,False
SDGCF,False
WRDLY,False
JUMSY,False
WOLTF,False
CDNTF,False
SHRRF,False
RGBD,False
MDGC,False
CPCAF,False
IAUGF,False
LCTSF,False
THRSF,False
HWDJY,False
NDWTY,False
CCCMF,False
PNXP,False
OITAF,False
HLOC,False
HKFIF,False
BDGCF,False
CCUR,False
AHLES,False
CRWRF,False
ISBL,False
TMICF,False
ITPUF,False
GWOX,False
DTZZF,False
HDNRF,False
TMOL,False
GGLXF,False
GORIF,False
TGAFF,False
BGNRF,False
MLXSY,False
INTEQ,False
BWCGF,False
SHKBF,False
SISAF,False
GBBYF,False
TOPCF,False
ATCN,False
CMRF,False
OJIPY,False
ICNOF,False
FNHM,False
TISCY,False
GNSPF,False
GAERF,False
VIVLS,False
PGNN,False
SZHFF,False
RBGBF,False
VIVNS,False
UNEQ,False
LPMDF,False
EMPO,False
GSTC,False
SIJDF,False
GWMGF,False
CRRVF,False
RSMMS,False
ACUR,False
DSKYF,False
XYLB,False
SVRH,False
DTEV,False
SDWL,False
SFRRF,False
RACJS,False
ABFXF,False
MAMTF,False
SCVPY,False
NURPF,False
DNSBF,False
WDGNF,False
TSUKY,False
MGAWF,False
STAEY,False
MAHN,False
HAWPY,False
LDHOF,False
MNIVF,False
EMNSF,False
VSTKF,False
BSTJF,False
SOMMY,False
FOGCF,False
DMCD,False
ISJPF,False
BKOR,False
LWEL,False
IIDDY,False
RRGI,False
FREJO,False
ICGUF,False
TVTV,False
GVDBF,False
EESE,False
YWGRF,False
RHKJF,False
JKELF,False
BPCGF,False
RYES,False
ACCA,False
RARXS,False
GNGR,False
HAWEL,False
CVWLF,False
HYPOF,False
GTVH,False
AHRO,False
IFBC,False
MEJHF,False
ADBRF,False
ECEZ,False
WTECQ,False
RTSL,False
NPIFF,False
ARSC,False
FEHTF,False
CHRNY,False
FMCCP,False
HSNGY,False
WELPP,False
TPII,False
GPRC,False
FNCIF,False
SFPI,False
PRRUF,False
CMRZF,False
ETBI,False
GVFF,False
TPLWF,False
GRRLF,False
ELKMF,False
AXCP,False
TLDE,False
RNVT,False
DTTYF,False
NUVSF,False
KTGDF,False
KDDIF,False
SCPPF,False
SRNW,False
ALBMY,False
ISHHF,False
BKQNY,False
AOXY,False
BZRT,False
PLYZ,False
PUMXF,False
MLXEF,False
USSJF,False
VDRFF,False
KHTRF,False
SLFPF,False
JTNB,False
JUMSF,False
MPHMF,False
NXSL,False
PGINF,False
LKSGY,False
BMRMF,False
TETHF,False
MIMNF,False
ADLDY,False
BIBLF,False
OPMXF,False
WLMTF,False
FJTCY,False
GTMIF,False
VRRCF,False
GRYG,False
CPTFF,False
APCDF,False
HCCA,False
FNLIF,False
TCKRF,False
CVONF,False
PCSGF,False
BAESF,False
CTBG,False
WPNDF,False
MOAEY,False
ACLD,False
CDIV,False
CENEF,False
UNIEF,False
FIRRF,False
CATKU,False
VFEAF,False
CAETF,False
ARBFF,False
BKPKF,False
BLLQF,False
HCMLF,False
KKRAF,False
HMSI,False
LXENF,False
SIXN,False
VLUTF,False
OSTIY,False
TPDDF,False
AAPT,False
RKGXF,False
LNDAF,False
IPCIQ,False
XTPT,False
PNINF,False
COLZF,False
FNCJF,False
NNOMF,False
CADNF,False
KPELF,False
TTUUF,False
NGELF,False
HKHGF,False
JMBRF,False
CFXTF,False
GSAC,False
TTLTF,False
FMGDF,False
IFGH,False
NUBC,False
SEKEF,False
GFIZF,False
WJRYF,False
RYWCF,False
SASBQ,False
TSPCF,False
HAWLL,False
ITPOF,False
AGLFF,False
ROTH,False
DDPXF,False
BYNEF,False
IMSCF,False
TVAVF,False
DGMA,False
DOGEF,False
ELSLF,False
GTHKF,False
GLFGF,False
CVPUF,False
PTNDF,False
VRXWF,False
ASEKY,False
VULMF,False
ESEFF,False
HHIGF,False
ALGWF,False
DLHTF,False
TDHOF,False
PTABF,False
JPSWF,False
LDNXF,False
PTNKF,False
PTXKY,False
CPYYY,False
OGNT,False
EDMCQ,False
STGDF,False
RTLLF,False
SNBH,False
INNPF,False
HIMR,False
SPAGF,False
UFMG,False
LKHLY,False
MGLI,False
HMPQ,False
MKLNF,False
SCRCQ,False
LMHDF,False
IGEX,False
PGID,False
YUEIF,False
BTURF,False
NINOY,False
MRDH,False
SKBNF,False
PFFEF,False
PGPM,False
DROP,False
RKIGF,False
IIJIY,False
UNBK,False
TGRO,False
ISRIF,False
CTTOF,False
VGMIF,False
DVNCF,False
FMCKI,False
XFLS,False
CLMEF,False
AOHLF,False
WNDW,False
SSHLF,False
SLFFF,False
SLMRF,False
UATG,False
TOTZF,False
WWTIF,False
NRRMF,False
CLOEF,False
PLSI,False
PEIMF,False
CSGH,False
CWID,False
RBFCS,False
EERGF,False
TGCB,False
GXCCF,False
MSTXF,False
TTLXF,False
EXXAF,False
IOFB,False
LNDDS,False
SURRY,False
SGRCF,False
TIETF,False
GODZF,False
IGGRF,False
HKHUY,False
MYRLF,False
IBBCF,False
AYASF,False
VLTFF,False
INRE,False
FNMAN,False
TNRI,False
QUCOF,False
CGEMY,False
EVRFF,False
CYPE,False
GEOHF,False
GNENY,False
EBWK,False
CRXPF,False
HAWWF,False
POTMF,False
MBAKF,False
NNPEF,False
TURA,False
PBNAF,False
BFCC,False
VRCM,False
SIGO,False
ATHI,False
CURZ,False
MNTTF,False
PVNO,False
GHEU,False
HTHL,False
FNEC,False
BDCO,False
LBTI,False
RARJS,False
AUXSF,False
EINF,False
VAYK,False
AHLTS,False
TFZI,False
VKSKF,False
RFHRF,False
IVTJF,False
CIMDF,False
ABCZF,False
LTOUF,False
LBUY,False
CPXWF,False
ICCGF,False
MKKOF,False
UCIDF,False
IHSZF,False
TRUMF,False
CRSLF,False
YNFGF,False
TOHZF,False
BXSY,False
TVCE,False
CCOJY,False
BMLKF,False
RPHCF,False
XERI,False
GNPR,False
VPTOF,False
CNLHO,False
CSKD,False
INITF,False
FJIOF,False
EDVGF,False
FLOCF,False
SJMHY,False
SRWRF,False
GTMAY,False
XMTI,False
SNDD,False
OGGNF,False
GPPRF,False
FTGFF,False
ROMVL,False
GCAAF,False
WRCDF,False
IUNSF,False
TLSMF,False
MOJO,False
SFYTF,False
ERDLF,False
ADMG,False
MALRY,False
NNWWF,False
ERCLY,False
WHTPF,False
VPSN,False
SCLZF,False
OXIHF,False
ARCAY,False
OLVI,False
JFECF,False
DSVTF,False
ODEFF,False
USYNF,False
FEEXY,False
CLTS,False
RKLIF,False
AGXKF,False
EGMCF,False
KHZM,False
RSEMS,False
JBARF,False
FMFP,False
KPDCF,False
HROGF,False
CNUCF,False
RAMPF,False
BKAYF,False
XSGIF,False
IMSNF,False
ORINF,False
EQBM,False
PTBTQ,False
RYNL,False
GRBMF,False
SGFRF,False
GRHI,False
LNNGY,False
UNIXY,False
DJSP,False
LMRXF,False
NILRF,False
GDASY,False
BXRDF,False
TCVNF,False
SWGI,False
PRRFY,False
MCVEF,False
UBSFY,False
DUBRF,False
CXMSF,False
PTKFF,False
DEXSF,False
TAGOF,False
KASHF,False
GRCAF,False
XNJJY,False
GUNGF,False
YUII,False
SMSSY,False
DSBX,False
SDXAY,False
FMNJ,False
ASOMF,False
CSPHF,False
PRMMF,False
BRER,False
FUWAY,False
SYAXF,False
NLLSF,False
PBSFF,False
AIKCF,False
BDVSF,False
ATCC,False
CTTLF,False
FPCG,False
GRRP,False
SGGEF,False
SNNHF,False
FDCHF,False
BNGRF,False
GMLPF,False
CFOO,False
BBBK,False
CHSTY,False
EYGPF,False
SHGKY,False
ARRJF,False
ERUC,False
SYIEF,False
SHWGY,False
COSG,False
CLPLF,False
SDEC,False
TMOAY,False
MTSUY,False
RLYNF,False
MCUJF,False
MAAFF,False
NOBGY,False
AKAFF,False
CATN,False
KSUEF,False
IDDTF,False
MEALF,False
RSNVF,False
GASNY,False
IMMB,False
ISSQF,False
TLXPF,False
HYPPF,False
ACCFF,False
FBPRO,False
THAGF,False
GTRL,False
CLWA,False
FYGGY,False
CSIOF,False
IRCDF,False
VVWT,False
SAUHF,False
IBTN,False
FTUAF,False
TMSOF,False
FYXGF,False
FMBRF,False
SNOIF,False
SOMXF,False
TFBN,False
JWTXF,False
CSMSF,False
NHPCF,False
DBGCF,False
VNNVF,False
CGHOF,False
LSKA,False
SSSGY,False
PHYOF,False
STLM,False
GNMLF,False
HRNNF,False
LGCP,False
SBKT,False
PCFBF,False
DGNOF,False
TCLCF,False
SWNLF,False
PHIG,False
VVCVF,False
WEWA,False
SUHJF,False
SXRIU,False
NRWMF,False
OTTW,False
SZHIF,False
CRRSQ,False
HBGRF,False
BLWYF,False
MDOUF,False
CSBTF,False
CTGL,False
MGHL,False
ICTAF,False
CWTC,False
GCEHQ,False
RVRKF,False
EFMSF,False
ALKM,False
NHGP,False
CYSM,False
BCWG,False
BZRD,False
JPTXF,False
TDCSF,False
WSFGQ,False
RSVHS,False
VXTRF,False
CBEX,False
PBNNF,False
HUKEF,False
FTFY,False
SMORF,False
LUMB,False
ELROF,False
VHIBF,False
GDPHF,False
SNRR,False
CUTLF,False
BDNNY,False
TORW,False
ZSYC,False
BMBN,False
WRIT,False
SIMYF,False
CRELF,False
TEPCY,False
JWLLF,False
CHYMF,False
BVHMY,False
INZRF,False
SSVFF,False
WTAIF,False
BCII,False
GRDLY,False
OVHGY,False
OGSFS,False
BGEM,False
RZSMF,False
TROG,False
EPCFF,False
VARGF,False
ITNS,False
MRJOF,False
AHKSF,False
OTRNS,False
VEST,False
FHBC,False
JXHGF,False
RSBGS,False
AMSIY,False
784ESC014,False
HAZAF,False
JCDXY,False
GENSY,False
UOVEF,False
KUKYF,False
CARCY,False
LBRG,False
TGKFY,False
BPMUF,False
KRLTF,False
JKSSY,False
PALS,False
OSTTF,False
IBRC,False
MOBVF,False
KGLLF,False
TGSNF,False
SRGBF,False
FRTCF,False
BBIXF,False
MYRBY,False
IPPIF,False
ICLD,False
RTTGF,False
YITYY,False
SOHI,False
MPEG,False
DTEMF,False
FRFR,False
ATEAY,False
ISDJF,False
TKURF,False
WTBFB,False
TMCGF,False
HPCRF,False
ISMAF,False
USAQ,False
SNDFY,False
RCKTF,False
FCRIF,False
OTGRS,False
PHYRF,False
BTSGY,False
TIIAY,False
WBWB,False
MGMB,False
DIRV,False
AAVMY,False
ESINQ,False
CDIIQ,False
REOS,False
GWRRF,False
HZNM,False
QUTIF,False
CPHRF,False
QUCCF,False
RWRDP,False
EQTD,False
MAURF,False
PCTL,False
HVRRY,False
RYLPF,False
MMTIF,False
LNDBS,False
SKRJ,False
GWTR,False
MALRF,False
CLKTF,False
GUZOF,False
HIPH,False
WFWRF,False
FZMD,False
PKPYY,False
DBMBF,False
CXXIF,False
DIGTF,False
WDLF,False
SSNEF,False
WMTEF,False
BUGVF,False
MRAIF,False
EXRG,False
BGRP,False
PANRF,False
CHME,False
JPNRF,False
NDMCF,False
HRDI,False
RTTNY,False
FMOO,False
NEFBP,False
IFMNF,False
KAKKF,False
RICOF,False
CFMOF,False
WAST,False
ELCR,False
CBULF,False
BIOF,False
CNIVF,False
FIEB,False
SYNJ,False
JTEKF,False
WLAB,False
IMPHF,False
ELEMF,False
ROBOF,False
THPHF,False
IHSFF,False
KLIB,False
ISLV,False
TLGN,False
IRNS,False
MHRTF,False
LIVC,False
CIWV,False
UPRM,False
BBRDF,False
SMCE,False
RBSY,False
FGPHF,False
JKSM,False
SLTZ,False
BOCOF,False
AVOZ,False
BIRDF,False
SHXWF,False
LKFLF,False
AILLI,False
HSSKF,False
SODI,False
FLRYY,False
TMEB,False
GWLPF,False
OVATF,False
DFTS,False
VMSSF,False
RARLS,False
AIQUY,False
HSXUF,False
BITCF,False
SVRTF,False
PLSQF,False
GLXZ,False
OOAG,False
RSBQS,False
GALKF,False
SPHUF,False
HXPN,False
SIMPQ,False
IESFY,False
EVGIF,False
AILLN,False
DVDXF,False
RCDOF,False
GLYYY,False
CEXPF,False
AGVNF,False
TOKCF,False
AUSTF,False
GNRGF,False
KYKOF,False
GABK,False
PVEN,False
PORBF,False
LGBI,False
JSTS,False
LNDNF,False
RMKRS,False
REEGF,False
AIPG,False
YGTFF,False
NVGI,False
MCHIF,False
WSEMF,False
ZHUD,False
TEKCF,False
WOPEF,False
SITIF,False
FMOCY,False
BDUUF,False
MTWD,False
TBDYF,False
CYLC,False
OLGPF,False
AAVXF,False
UAPC,False
WLHSF,False
FRIIF,False
NSMCF,False
032ESC014,False
BITGY,False
NICRL,False
FNBE,False
SHTLF,False
BCNAF,False
TEMPF,False
IPTK,False
TSDRF,False
OMDD,False
VRSYF,False
WTBFA,False
PTBLF,False
CFIC,False
GDIFF,False
GRPTF,False
RMRDF,False
SGIC,False
SLFPY,False
AHLQS,False
SOTDY,False
GTPS,False
RNRTY,False
ABLGF,False
BLITF,False
OTEGS,False
SUZRY,False
ASRMF,False
VMNT,False
FFOXF,False
CNRIF,False
FABP,False
SRMKF,False
ISUZF,False
WYNMF,False
MRRCF,False
LTCCF,False
BABWF,False
GZUHY,False
HSTA,False
CRVH,False
COWTF,False
ARHGS,False
IBDSF,False
CRLKP,False
TEPCF,False
CGROF,False
SMKG,False
AIFIF,False
KARFF,False
LVSDF,False
HPIFY,False
TRGNF,False
SDMHF,False
APGTQ,False
HINOF,False
MOHCY,False
JSNSF,False
NPTH,False
SECCF,False
ARGPF,False
TSHO,False
CLSPF,False
PLVFF,False
ORHK,False
NGOWL,False
IHHSF,False
RORRS,False
PRNI,False
TIHE,False
OCLDY,False
LUOYF,False
BUNNF,False
CHHYF,False
VWFB,False
IMSEF,False
APTL,False
PRCNF,False
BHPLF,False
MAKSF,False
QQQFF,False
ARYC,False
IVEVF,False
PSHIF,False
HGGG,False
AUMBF,False
HNWAF,False
SPSAF,False
ACOPY,False
HBUV,False
MGFX,False
POROF,False
BDDXF,False
NOGFY,False
TUWLF,False
LNGYF,False
TLOFF,False
OGNG,False
CNND,False
ESGLF,False
COENF,False
EATMF,False
SRBRF,False
PPRTF,False
CLLFF,False
DEVM,False
HAPBF,False
BIGG,False
FAGI,False
NEFB,False
TOKTY,False
RYCEY,False
AWTRF,False
PIUTQ,False
HPGLY,False
CNBX,False
AUSAF,False
TOEAF,False
NLCP,False
IFISF,False
SETY,False
SOAGY,False
BSXGF,False
PURY,False
CFWFF,False
PUTRF,False
PDSSF,False
CLNXF,False
HENI,False
MFBP,False
NADA,False
TCCPY,False
NRIS,False
CHNO,False
MSGNF,False
PDRDF,False
FOCIF,False
NTOIF,False
AMBBY,False
RYPE,False
ONTRF,False
UMLS,False
AISFF,False
VSQTF,False
UNDR,False
ORMFF,False
NPPGF,False
BIDCF,False
ABMAF,False
TOELF,False
ISHBF,False
ARHQS,False
LNZNY,False
SHWDY,False
IEMMF,False
RKSLF,False
CAOLF,False
TAJIF,False
VIIXF,False
TNGNQ,False
TREVQ,False
THOPF,False
MTAGF,False
WWHC,False
NTRR,False
CNRFF,False
FNAUF,False
TSGZF,False
NVNXF,False
RSCQS,False
TEKI,False
BRBMF,False
GBBFF,False
APMCF,False
SDPNF,False
CMSQY,False
NWGC,False
DRSHF,False
VLGDF,False
BDVSY,False
PCDAF,False
BHHOF,False
REABS,False
BLBRF,False
OBGRF,False
AMBK,False
GCGJ,False
CEBCF,False
LGNDZ,False
FINR,False
ATLDF,False
AGZNF,False
